id,keyword,location,text,target
5669,inundation,,Having inundation of knowledge is great but it can pose greater hindrance to the mind from entering the state of perfection.,0
5670,inundation,"Berlin, Germany","RT @dabeard: .@AP guidance/context on border issue now: ""It does not fit the classic dictionary definition of a crisis.""
Also: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.""
https://t.co/GENBnylyzB",0
5671,inundation,,"Stuart Ayres &amp; NSW gov understate the risk of raising of the Warragamba Dam. If it's for flood mitigation there are better &amp; cheaper options. But that wouldn't help your mates in construction and development. ""Temporary "" inundation has perm effects on veg
https://t.co/iRyXaGhtMb",0
5672,inundation,"Dallas, TX","RT @dabeard: .@AP guidance/context on border issue now: ""It does not fit the classic dictionary definition of a crisis.""
Also: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.""
https://t.co/GENBnylyzB",0
5673,inundation,"Washington, DC","RT @dabeard: .@AP guidance/context on border issue now: ""It does not fit the classic dictionary definition of a crisis.""
Also: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.""
https://t.co/GENBnylyzB",0
5674,inundation,Homebush NSW,"RT @dabeard: .@AP guidance/context on border issue now: ""It does not fit the classic dictionary definition of a crisis.""
Also: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.""
https://t.co/GENBnylyzB",0
5675,inundation,Dallas/Grand Prairie,"RT @dabeard: .@AP guidance/context on border issue now: ""It does not fit the classic dictionary definition of a crisis.""
Also: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.""
https://t.co/GENBnylyzB",0
5676,inundation,"Live-WI, Teach-The World ","RT @dabeard: .@AP guidance/context on border issue now: ""It does not fit the classic dictionary definition of a crisis.""
Also: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.""
https://t.co/GENBnylyzB",0
5677,inundation,"Queens, NYC","RT @dabeard: .@AP guidance/context on border issue now: ""It does not fit the classic dictionary definition of a crisis.""
Also: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.""
https://t.co/GENBnylyzB",0
5678,inundation,University of Missouri,"RT @dabeard: .@AP guidance/context on border issue now: ""It does not fit the classic dictionary definition of a crisis.""
Also: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.""
https://t.co/GENBnylyzB",0
5679,inundation,Boston,".@AP guidance/context on border issue now: ""It does not fit the classic dictionary definition of a crisis.""
Also: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.""
https://t.co/GENBnylyzB",0
5680,inundation,,"RT @LouLavandou: @4everNeverTrump @MelissaJPeltier @AshaRangappa_ But they don't mesh w/ CPAC talking points. Also looks bad in wake (oops!) of inundation (damn!) of bad press flow (Mary Queen of Scots!) following naked racism among MI state authorities in Flint deluge (whoah, I'll be darned, yah, but I'm on tv hey!).",0
5681,inundation,"Berlin, Germany","@4everNeverTrump @MelissaJPeltier @AshaRangappa_ But they don't mesh w/ CPAC talking points. Also looks bad in wake (oops!) of inundation (damn!) of bad press flow (Mary Queen of Scots!) following naked racism among MI state authorities in Flint deluge (whoah, I'll be darned, yah, but I'm on tv hey!).",0
5682,inundation,,RT @NWSCorpus: A Coastal Flood Advisory is in effect until 2 AM Saturday. Minor flooding along local beaches with 1 foot of beach inundation is expected at times of high tide. A High Risk of Rip Currents is still in effect until 7 PM. #txwx #stxwx https://t.co/k6pWS9pTEV,1
5683,inundation,Universität Duisburg-Essen,"RT @phycolab_UDE: And this is eight! Samples from sites that range from near pristine to very degraded, such a notable effect on the ecosystem!! Effects of inundation still apparent, though #Kinzig #SFBResist https://t.co/ln0T3bohuh",0
5684,inundation,University Duisburg-Essen,"And this is eight! Samples from sites that range from near pristine to very degraded, such a notable effect on the ecosystem!! Effects of inundation still apparent, though #Kinzig #SFBResist https://t.co/ln0T3bohuh",0
5685,inundation,"Corpus Christi, Texas",A Coastal Flood Advisory is in effect until 2 AM Saturday. Minor flooding along local beaches with 1 foot of beach inundation is expected at times of high tide. A High Risk of Rip Currents is still in effect until 7 PM. #txwx #stxwx https://t.co/k6pWS9pTEV,1
5686,inundation,United States,"RT @eswashburn64: @Cannonfor58 Kemp just created a hero who will serve as the model 4resistance. Georgians won't be defeated by evil hatred.
I predict Dem voter turnout will be the inundation of freedom loving folks that will drown the old guard #GAGOP once &amp; for all.

They thought 2020 was scary?
Just wait. https://t.co/HxJ1O8tqeA",0
5687,inundation,,"RT @soniashah: New AP guidance on writing about migration: ""Avoid emotive words like onslaught, tidal wave, flood, inundation, surge, invasion, army, march, sneak and stealth.” https://t.co/b6ztSjLFgh",0
5688,inundation,"Lewisville, TX","RT @BrazosWater: What exactly is a flood plain? 🤔
A flood plain is any normally dry land area susceptible to inundation by water. This area is usually low, flat and next to a stream or other body of water. Shown in the photo below are the characteristics of a flood plain. https://t.co/uznBf2mIbx https://t.co/mNtVdj97dz",0
5689,inundation,"Waco, TX","What exactly is a flood plain? 🤔
A flood plain is any normally dry land area susceptible to inundation by water. This area is usually low, flat and next to a stream or other body of water. Shown in the photo below are the characteristics of a flood plain. https://t.co/uznBf2mIbx https://t.co/mNtVdj97dz",0
5690,inundation,,RT @RegimeChangeBC: @jch_of @ScienceJustWins @NoelTurner194 @caerbannog666 @Schrdin79008382 @TWTThisIsNow @25_cycle @CalgaryPatty @jimdtweet @BubbasRanch @RoyPentland @PeterDClack @ejwwest @priscian @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @JimFish56837379 @d_e_mol @bobathon @KritzoVenter @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @WilliamMarsWard @Robert76907841 @WhompyWombat @RuleByLogic @swcrisis @sueytonius @Syzygy91977728 @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @MartinJBern @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk @NeasdenParade @AniaSokolovIII @AndryGiles yeah #climate alarm is wrong every time. Here we have #cdnpoli's top TV scientist sitting in the worlds most stable Oceans lamenting about inundation from the sea? Serving Propaganda not knowledge. #carbontax? Opps. #bcpoli 200 years of steady warming not from co2. https://t.co/Gt05KkoOP9,0
5691,inundation,Victoria BC,@jch_of @ScienceJustWins @NoelTurner194 @caerbannog666 @Schrdin79008382 @TWTThisIsNow @25_cycle @CalgaryPatty @jimdtweet @BubbasRanch @RoyPentland @PeterDClack @ejwwest @priscian @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @JimFish56837379 @d_e_mol @bobathon @KritzoVenter @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @WilliamMarsWard @Robert76907841 @WhompyWombat @RuleByLogic @swcrisis @sueytonius @Syzygy91977728 @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @MartinJBern @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk @NeasdenParade @AniaSokolovIII @AndryGiles yeah #climate alarm is wrong every time. Here we have #cdnpoli's top TV scientist sitting in the worlds most stable Oceans lamenting about inundation from the sea? Serving Propaganda not knowledge. #carbontax? Opps. #bcpoli 200 years of steady warming not from co2. https://t.co/Gt05KkoOP9,0
5692,landslide,check likes for recs💕,"RT @yeppoijo: ➰ wash me like a landslide

-kunten
-16k, rated m
-millennial angst, fwbs, character study maybe

https://t.co/sEgGGNL7nk https://t.co/Ozh7esTA9n",0
5693,landslide,Shithole named Mahalla,"I love drugs, but I hate hangovers, and the hatred of the hangover wins by a landslide every time",0
5694,landslide,"Lucknow, Uttar Pradesh","@Ash_Rokzz23 @Praveenananth09 @CrowdWisdom360 To be fair to him, ground sentiments were suggesting so.. The Huge Crowd that Tejaswi was drawing gave an impression to many, that its a landslide. First phases results too suggested the same.",0
5695,landslide,,"@JudiDoodlecat @ziggygreaves @DailyMirror @Jennifer_Arcuri Does that extend to all Labour votes? ""The most votes Margaret Thatcher ever received were 13,760,935 (in 1987). Blair won 13,518,167 votes in his 1997 landslide victory. 10,703,654 voted for Cameron's Conservative Party. In 1992 John Major won 14,093,007 votes."" (Cons Home)",0
5696,landslide,t. 23.,"RT @VScrivanoKelley: “I’ll leave,” he says, and he turns back and leans in, “as soon as you tell me to leave.”
- Alex #RedWhiteandRoyalBlue by @casey_mcquiston 

Behold, the scene that won the fanart election by a landslide! Happy Birthday to Alex (and belated bday to Henry)! Art notes forthcoming... https://t.co/78NpeMfLWH",0
5697,landslide,London,"@iamAKHTER @Praveenananth09 @CrowdWisdom360 https://t.co/KMlWe8m2jz

He was one who predicted MGB in Bihar to get landslide so rest one can understand the quality of analysis or projection he does",0
5698,landslide,"Newcastle Upon Tyne, England","@SocialistCider @AnnelieseDodds Let's see how the Hartlepool BE and the local elections go in May. Surely a landslide for Starmer, given the shit show the govt. have made of the covid response &amp; the PCSC bill?",0
5699,landslide,"Nalhati, India","RT @BanglarGorboMB: What @AITCofficial received today?
✅ Unanimous support
✅ Spontaneous❤️
✅ Clear message- Landslide Victory for @MamataOfficial

What @BJP4Bengal received today?
✅ Strong rejection
✅ Bold resistance against BJP-led terror
✅ Clear message- Bengal Rejects BJP
#TMCSweepsPhase1 https://t.co/YeZakFDSbh",0
5700,landslide,,@ShivM_07 @jkfecke The best ones were the Trump electoral landslide,0
5701,landslide,,"RT @TweetInspector0: Anyone in top 3 that will release  streaming Numbers and the Apple Music streams is greater than Made in Lagos =  Lamba from the pit of hell, cus we all know what the Apple music charts being saying Worldwide  in this last 4-5 months. ( A landslide)

You know yourself 🚶‍♂️🚶‍♂️🚶‍♂️🚶‍♂️ https://t.co/EpFkB63tGa",0
5702,landslide,"Sydney, New South Wales","RT @PSyvret: The best way to increase the proportion of female Coalition MPs might be a landslide win to Labor at the next election, forcing the other mob to basically start again from the ground up.",0
5703,landslide,any pronouns • 17,did i just cry watching stephanies child singing landslide AGAIN?,0
5704,landslide,"New York, USA","RT @PadmaLakshmi: What's happening in Myanmar (formerly Burma) is horrific. 

The National League for Democracy, won by a landslide in November but the military, supported by Russia, enacted a coup on Feb 1 and today murdered over 100 civilians in cold blood, including children. https://t.co/B4P0oRzAwW",0
5705,landslide,USA . That's what they tell me,@laurenboebert And the same people that said Trump was going to beat Biden by a landslide. 🤣🤣🤣🤣🤣,0
5706,landslide,Brentwood Bay Vancouver Island,"RT @AKearthquake: Eyewitness reports show that this landslide began 2 minutes after onset of shaking, &amp; continued until after shaking stopped. 75 homes were displaced or destroyed. 2/2
#Remember1964 #EQPreparedness https://t.co/XZSGLDzEBa",1
5707,landslide,Brentwood Bay Vancouver Island,"RT @AKearthquake: The type of soil comprising many south-central AK hillsides was saturated with water, causing numerous landslides during the #GoodFridayEQ. The largest landslide in Anchorage was in residential Turnagain Heights, where a 1.6 mile long hillside moved 2000 ft into the bay. 1/2",1
5708,landslide,"Melbourne, Victoria","@PSyvret That's my dream, Labor landslide.",0
5709,landslide,"Melbourne, Victoria","RT @PSyvret: The best way to increase the proportion of female Coalition MPs might be a landslide win to Labor at the next election, forcing the other mob to basically start again from the ground up.",0
5710,landslide,,"RT @VScrivanoKelley: “I’ll leave,” he says, and he turns back and leans in, “as soon as you tell me to leave.”
- Alex #RedWhiteandRoyalBlue by @casey_mcquiston 

Behold, the scene that won the fanart election by a landslide! Happy Birthday to Alex (and belated bday to Henry)! Art notes forthcoming... https://t.co/78NpeMfLWH",0
5711,landslide,,The ANC is laughing all the way to another landslide whilst all the really clever people in the room focus on a small white Cape based regional party,0
5712,landslide,Australia,"RT @PSyvret: The best way to increase the proportion of female Coalition MPs might be a landslide win to Labor at the next election, forcing the other mob to basically start again from the ground up.",0
5713,landslide,,Congo's Longtime President Reelected in Landslide Win https://t.co/VquxWrtoez,0
5714,landslide,California || she/her,"RT @PadmaLakshmi: What's happening in Myanmar (formerly Burma) is horrific. 

The National League for Democracy, won by a landslide in November but the military, supported by Russia, enacted a coup on Feb 1 and today murdered over 100 civilians in cold blood, including children. https://t.co/B4P0oRzAwW",0
5715,landslide,,RT @mcallguild: PREDICTION: This election is going end in YET another landslide for a @tribpub union https://t.co/htMPXJDkQY,0
5716,landslide,"Homotown, Queersylvania ","RT @VScrivanoKelley: “I’ll leave,” he says, and he turns back and leans in, “as soon as you tell me to leave.”
- Alex #RedWhiteandRoyalBlue by @casey_mcquiston 

Behold, the scene that won the fanart election by a landslide! Happy Birthday to Alex (and belated bday to Henry)! Art notes forthcoming... https://t.co/78NpeMfLWH",0
5717,landslide,"Roatan, Islas de la Bahia, HN","@unitelandr The Military and FBI were completely compromised by Election Day, it was on them to seize voting machines that were acting irregular. Now it is incumbent upon them to remove this cheater from office and arrest all those involved. Trump won in a landslide (everyone already knows).",0
5718,landslide,,Latest news from our live coverage of US Election uncovers landslide victory. More updates to follow.,0
5719,landslide,,"RT @PSyvret: The best way to increase the proportion of female Coalition MPs might be a landslide win to Labor at the next election, forcing the other mob to basically start again from the ground up.",0
5720,landslide,"Navi Mumbai, India",@mayursejpal Like always I will take NDTV subscription for Election Results day.... Nothing more enjoyable than seeing those Gloomy Faces after a BJP landslide..,0
5721,landslide,,"RT @DipakBiswas_: What @AITCofficial received today?
✅ Unanimous support
✅ Spontaneous❤️
✅ Clear message- Landslide Victory for @MamataOfficial

What @BJP4Bengal received today?
✅ Clear message- Bengal Rejects BJP
#TMCSweepsPhase1 https://t.co/9Zgk1xvmYz",0
5722,landslide,Abuja,"Pinnick in landslide victory at FIFA Council ElectionSport — Newspot – Nigeria and World News
https://t.co/WRaBsD139p",0
5723,landslide,,"RT @banglargarbhoma: What @AITCofficial received today?
✅ Unanimous support
✅ Spontaneous❤️
✅ Clear message- Landslide Victory for @MamataOfficial

What @BJP4Bengal received today?
✅ Strong rejection
✅ Bold resistance against BJP-led terror
✅ Clear message- Bengal Rejects BJP
#TMCSweepsPhase1 https://t.co/e5LCItIIi6",0
5724,landslide,"Clarksville, TN","RT @ethanarnold: @Nadeshot Competitive? Halo 2 all day

Fun and memories? Halo 3, BY A LANDSLIDE",0
5725,landslide,"New York, NY",Here are some anime women who are hotter than his arms by a landslide 🙃 https://t.co/3yupGA60nG https://t.co/7VH4bIit58,0
5726,landslide,Planet Earth,"@jaredjeya @theAndrewSharpe @bnhw_ @PhantomPower14 That may or may not be true.
On the topic of “anti-democratic” - in last GE, Tories won an 80-seat landslide majority with 43.6% of the vote, and they haven’t won an election in Scotland since 1955 yet have been in power for most of that time........",0
5727,landslide,"Melbourne, Victoria","RT @PSyvret: The best way to increase the proportion of female Coalition MPs might be a landslide win to Labor at the next election, forcing the other mob to basically start again from the ground up.",0
5728,landslide,maya l 28,"RT @VScrivanoKelley: “I’ll leave,” he says, and he turns back and leans in, “as soon as you tell me to leave.”
- Alex #RedWhiteandRoyalBlue by @casey_mcquiston 

Behold, the scene that won the fanart election by a landslide! Happy Birthday to Alex (and belated bday to Henry)! Art notes forthcoming... https://t.co/78NpeMfLWH",0
5729,landslide,Panama,"RT @VScrivanoKelley: “I’ll leave,” he says, and he turns back and leans in, “as soon as you tell me to leave.”
- Alex #RedWhiteandRoyalBlue by @casey_mcquiston 

Behold, the scene that won the fanart election by a landslide! Happy Birthday to Alex (and belated bday to Henry)! Art notes forthcoming... https://t.co/78NpeMfLWH",0
5730,landslide,#TheMandalorian    Fave series,@laurenboebert President Joe Biden.. and he did win by a landslide. derp. Hillary Clinton did win the election in 2016 another derp.,0
5731,landslide,"New Delhi, INDIA",@Begusaraiprince Going to be Landslide Victory in Bengal for BJP #WestBengalPolls #WestBengalElections2021,0
5732,landslide,,@MajkaPavlina @QuancyClayborne Landslide such a classic,0
5733,landslide,"Mouans Sartoux, France","RT @AKearthquake: The type of soil comprising many south-central AK hillsides was saturated with water, causing numerous landslides during the #GoodFridayEQ. The largest landslide in Anchorage was in residential Turnagain Heights, where a 1.6 mile long hillside moved 2000 ft into the bay. 1/2",1
5734,landslide,Bulganwarra Country,"RT @PSyvret: The best way to increase the proportion of female Coalition MPs might be a landslide win to Labor at the next election, forcing the other mob to basically start again from the ground up.",0
5735,landslide,"Bengaluru South, India","@PawanDurani Wrong... let me correct that.. BJP is winning big in Bengal with 200+ landslide victory.. mark my word, let's discuss on May 2nd",0
5736,landslide,canberra,"RT @PSyvret: The best way to increase the proportion of female Coalition MPs might be a landslide win to Labor at the next election, forcing the other mob to basically start again from the ground up.",0
5737,landslide,Sydney Australia,"RT @PSyvret: The best way to increase the proportion of female Coalition MPs might be a landslide win to Labor at the next election, forcing the other mob to basically start again from the ground up.",0
5738,landslide,"Houston, TX",RT @SethSharp35: @nascarman_rr Who’s Cheatin’ Who wins for me in a landslide. https://t.co/BfIujkwk5J,0
5739,landslide,,"@dkvine If there is one thing Rare fans do well, it's voting!
Like K. Rool and Banjo in the Smash Ballot
SURELY, Evil Acorn IS the next Rare superstar to join!😏

""Fighter Ballot 2
 Nintendo predicts a 2B-NieR Automata landslide (disclaimer, that is fair!)

EVIL ACORN?! We had no idea!!""",0
5740,landslide,,"RT @PSyvret: The best way to increase the proportion of female Coalition MPs might be a landslide win to Labor at the next election, forcing the other mob to basically start again from the ground up.",0
5741,landslide,"Durham, England","RT @shonad7674: In 2011 the SNP had a landslide victory at the polls with #BothVotesSNP , they lost quite a few 2016 because people gave 2nd vote elsewhere so i am sticking with #BothVotesSNP . I am sure if AS was still FM he would be telling us all to be #BothVotesSNP .",0
5742,lava,,"I'm glad I don't live near any active volcanoes because every time I see footage of lava, I just wanna touch it so bad.",0
5743,lava,,"If this becomes a thing, I want silly edits and 'the floor is lava' part https://t.co/4blcY1HSyp",0
5744,lava,,Volcanologist shares what he prefers to cook on lava flows https://t.co/IihtT7Ux1s,0
5745,lava,,@mirroredcastles t hats y the hobbits eat so many meals they got lava for intestines and shit,0
5746,lava,somewhere keeping sh*t player,I be stressing myself out losing this lava every damn day 😭😒,0
5747,lava,cloud recesses,"i checked nangong si profile, and it's stated there that the cause of his death is he sacrifice his life and jump on the lava (something like that),,, and this current Chapter i'm currently reading is,, NO WAY HE WILL REALLY DIE IN THERE?!",0
5748,lava,Beijing/London,"RT @BrasilWire: Lava Jato’s prosecution of Lula has been called the biggest judicial scandal in history.

It is also one of the biggest media scandals in history. https://t.co/KYHF92kn7b",0
5749,lava,New Zealand,"@floors_lava The difference is going to party in the USA has a risk of getting Covid. Whereas going to a party in Australia the risk is essentially zero. Unfortunately, this one person was exposed to Covid from a border breach, had symptoms and was awaiting a test result.",0
5750,lava,district 9,@ixlovexmilk OH MY GOD I LAVA YOU SO MUCH SOBS 😭,0
5751,lava,Toronto,RT @Reuters: WATCH: Scientists at the foot of a volcano in Iceland used its lava as a giant grill to cook sausages as they studied the eruption https://t.co/bghR1rFkHB,0
5752,lava,,RT @acnzimmer: Some higher quality footage I shot last night of the Geldingadalsgós #eruption here in #Iceland.  The roar of the #volcano was amazing! Watch to the end for a cool closeup of the lava! https://t.co/qQQ8BYBd32,0
5753,lava,"🇿🇦, Earth, Sol System","I really like lava, and I’m not sure why.😂 Drone footage in Iceland. https://t.co/8XRPrWzql1",0
5754,lava,Quelque-part,"RT @FabianWadsworth: The meeting of three passions: #lava, #coffee, and #Iceland. 
Photo by Giuseppe Paduano posted 24/03/21. https://t.co/n4FogxRT1w",0
5755,lava,Eret betrayal arc - they/them,"Technodad headcanons: a mini thread 

He found out Jasper is immune to lava/fire by accidentally dropping her while picking her up and she fell in the lava, he panicked and she poked her head out of the lava and was like “dad I’m fine”",0
5756,lava,Bandung,"READY STOCK | Ivy Series | Color: Charcoal, Lava, Sunny | IDR229K | Free Shipping https://t.co/IKwojDcH6y",0
5757,lava,Kenya,"RT @kwskenya: Painted on a sprawling canvas of endless skies, emerald hills, liquid lava flows, palm fringed rivers, teeming wildlife and sparkling oasis, Tsavo West National Park is a gem you should Zuru this Easter.

Come soak in the best views from : Kilaguni @serenahotels 

#ZuruTsavoWest https://t.co/weTkTE4u82",0
5758,lava,,RT @reuterspictures: A volcano erupts on Reykjanes peninsula in Iceland as onlookers flock to the site to watch rare lava fountains and even to cook a meal on the scorching crust of magma. More photos of the week: https://t.co/pcGWWcaGcl 📷 Kristinn Magnusson/mbl.is https://t.co/Jntw4SSxpR,0
5759,lava,Mars,Greater Terra Sirenum lava flow margin - https://t.co/cPeLhDiVT9 https://t.co/bG7vFAcN2n,0
5760,lava,Germany,Vintage. Retro clock from the 70s wall clock Fat Lava clock from the seventies Mid Century Kitchen Clock wall clock battery clock https://t.co/K5qR0FKwEM via Etsy . https://t.co/EGXiXfaM0p,0
5761,lava,999,@JoshFNO MF down bad prtting Floor is lava LTM Cup loser,0
5762,lava,,"RT @Reuters: A volcano that erupted on the Reykjanes Peninsula in Iceland more than a week ago has become a new tourist attraction, with thousands flocking to see its rare lava fountains https://t.co/JzG1i3nuVi https://t.co/9xsxdoYBMM",0
5763,lava,Brentwood Bay Vancouver Island,RT @CPPGeophysics: The only thing that is left for a drone to do is to actually swim through the lava... https://t.co/3UrvJvPSci,0
5764,lava,"Pretoria, South Africa",@lvyd_ Its a pleasure Lava Girl ❤️,0
5765,lava,,RT @Reuters: WATCH: Scientists at the foot of a volcano in Iceland used its lava as a giant grill to cook sausages as they studied the eruption https://t.co/bghR1rFkHB,0
5766,lava,,"RT @5_News: A drone pilot has captured incredible footage of a volcano erupting in Iceland.

Bjorn Steinbekk risked losing his FPV drone as he flew the camera directly over the lava as it continued to shoot and spill from the Fagradalsfjall volcano near Iceland's capital, Reykjavik. https://t.co/Uo3swR3q63",0
5767,lava,Wakanda,"RT @nowthisnews: Iceland's Fagradalsfjall volcano just erupted for the first time in approx 6,000 years. These flyovers show glowing lava flowing from its mouth. Icelandic officials say the eruption does not pose any risk to surrounding communities 🌋 https://t.co/JZ7lMy8lOg",0
5768,lava,,I lava you! you are magmanificent *leaps into volcano*,0
5769,lava,"Porto Alegre, Brasil",RT @donl___: @PamKeithFL there are documents that have already been made public that proved the US interference in the lava jato process that brought bolsonaro to power. stop trying to act like you are some sort of solution here. US imperialism is more about the problem.,0
5770,lava,honey butter waffle garden,(watching lava pour down the side of a volcano) the forbidden tea....,0
5771,lava,New Zealand,"@floors_lava @twbtwb @romeohomo The context of being in Australia/New Zealand is completely different. Yes this person did the wrong thing but unlike the US where there are thousands of cases and one more infection is not relevant, because we beat Covid, it risks the entire country.",0
5772,lava,,"RT @Reuters: A volcano that erupted on the Reykjanes Peninsula in Iceland more than a week ago has become a new tourist attraction, with thousands flocking to see its rare lava fountains https://t.co/JzG1i3nuVi https://t.co/9xsxdoYBMM",0
5773,lava,,"@Hxba__ @nancyyghannam I think you’d like ruby cuz you love red, but if u want to go with black some people consider obsidian a gem even though its just lava thats taken rock form",0
5774,lava,,"RT @AFP: VIDEO: Glowing red lava bubbles and flows out of a fissure in a valley in Geldingadalur, close to Mount Fagradalsfjall on the Reykjanes peninsula in southwestern Iceland https://t.co/AIfRl5KLHa",0
5775,lava,,"@tanyainrl replace nabati pink lava with chocolate, im in 😁",0
5776,lava,,"RT @Ganondoodles: this is how his tongue looks like, like lava thats cooling down and thus turning darker at the end-

not to be weird, i just  ... put thought even into these details, might be going too overboard with the whole fire theme but like ...whats done is done 😂 https://t.co/svIWW2ON7X https://t.co/mAEF5VFDqv",0
5777,lava,,"Trail crosses billion-year-old lava flow 
#gooseberryfalls #destinationduluth #exploreminn
 https://t.co/9biB38E85W https://t.co/N2eWWOaLj9",0
5778,lava,Philippines,"RT @WorldHeritages: Erta Ale is a continuously active basaltic shield volcano in the Afar Region of northeastern Ethiopia. It is situated in the Afar Depression, a badland desert area. Volcanoes with lava lakes are very rare: there are only eight in the world.
#ኢትዮጵያ #Itiyoophiyaa #Ethiopia 🇪🇹 https://t.co/gKM8h01Qk5",0
5779,lava,烏野高校,@miriiboos @Lava_spike3 god same I just redid my island and I already wanna redo it again,0
5780,lava,Japan,"A volcanic hazard map for Mount Fuji in central Japan has been revised for the first time in 17 years, doubling the estimated volume of lava flows in the event of a major eruption https://t.co/WaF3QileS6 #Japan",1
5781,lava,,"RT @Reuters: A volcano that erupted on the Reykjanes Peninsula in Iceland more than a week ago has become a new tourist attraction, with thousands flocking to see its rare lava fountains https://t.co/JzG1i3nuVi https://t.co/9xsxdoYBMM",0
5782,lava,,RT @newrienn: @Nina2000234 yupp pretty. giveaway 2 nutella lava cake,0
5783,lava,,@NikitaPanacci Lava forever my sistah❤,0
5784,lava,,"RT @karolyn_is: @t0etag @Rockabella39 @AotearoaLava @FredSargeant Originally in NZ/Aotearoa, way back, LAVA formed because lesbian rights were being ignored in laws, even though lesbians had supported gay men during AIDs crisis and campaign for decriminalising gay male sex.

Lesbians had to fight on their own to get 'lesbian' included in laws.",0
5785,lava,Deep ass,"@ValenBoeyink Hahaha!! Girl, they are happy. No matter that they both hurts other people only for their games. And no matter that A did the same with... LAVA forever! https://t.co/N63PbT1Q2B",0
5786,lava,"Kanagawa, Japan ",RT @acnzimmer: Some higher quality footage I shot last night of the Geldingadalsgós #eruption here in #Iceland.  The roar of the #volcano was amazing! Watch to the end for a cool closeup of the lava! https://t.co/qQQ8BYBd32,0
5787,lava,India,"Lava, magma (molten rock) emerging as a liquid onto Earth's surface. The term lava is also used for the solidified rock formed by the cooling of a molten lava flow. The temperatures of molten lava range from about 700 to 1,200 °C 

#lava #moltenlava #Video https://t.co/CidcaS3NOE",0
5788,lava,java isle,Thank you DJ Lava for Calling Angel,0
5789,lava,,RT @missBBB_: @bridgetleighf I lava you more bbbbby!,0
5790,lava,India,"RT @msdhoni: Proud to be associated with Lava,a truly reliable Indian brand.Pic clicked on my Lava phone. @lavamobile #MSD4Lava https://t.co/1fJC7Znt6k",0
5791,lava,,RT @Reuters: Thousands of Icelanders are flocking to the site of an eruption on the Reykjanes Peninsula to see the volcano’s rare lava fountains https://t.co/JzG1i3nuVi https://t.co/EZnjGCgLG6,0
5792,lightning,,"RT @SneakerNews: Will you be copping the Air Jordan 4 ""Lightning"" when it re-releases? (Expected August 7th)

https://t.co/9SS0znWJhK https://t.co/ilTMa16B1O",0
5793,lightning,she/her,"RT @Sailing587: My Ganyu got hit by lightning ,fell off the platform and fcking died..... HELLO??? #Genshin_Impact https://t.co/H7FhDeQpQ9",0
5794,lightning,The Refuge 2 :c no blankie,RT @LoneSurvivor290: What is your weapon choice in the zombie apocalypse?,0
5795,lightning,,"@Jo_IsABitch Noooo , a lightning bolt would probably hit me if I went in one. lol",0
5796,lightning,,"RT @KellyGreeneWTHR: All warnings have been allowed to expire. Heavy rain with lightning, hail and gusty winds continue to push northeast overnight.
@wthrcom #13weather #INwx https://t.co/R6CKhfz2y7",1
5797,lightning,The Refuge 2 :c no blankie,RT @Gale_Adelade: Can we make OW free to play already,0
5798,lightning,,@CC_StormWatch @JohnConwaywx @WJTV no. The vendor is known to have issues with large displacements in lightning. There isnt a cloud there...and bolts from the blue dont go that far.,0
5799,lightning,Eastern NC,"@CryptoCalicoCat @TheCryptoconomy @ktorn @nvcoelho BTC = Ethernet
Lightning = TCP/IP

There’s no more secure &amp; liquid base layer money than #BTC 

A relatively insignificant change in txn capacity (on any blockchain) dramatically increases the cost of node validation, reducing security &amp; nimbleness of the ntwk

Ur being scammed",0
5800,lightning,27 | 🏳️‍🌈 | she/her,"RT @TheMinttu: A couple more #MTGStrixhaven arts from me – two very different cards, Mind's Desire 👁️ and Lightning Helix 🌩️
AD Tom Jenkot https://t.co/MVzZ3d5Bw7",0
5801,lightning,Malaysia,Ayo I just went blind from a lightning strike lmfao,0
5802,lightning,Columbus OH,that was a bright lightning strike,0
